Voc1d,2794,195,9264,42836,12773254482,97.66,45525,89863649167,11981660,4261
Watr,2796,539,9263,112934,29038593415,97.68,126164,165822519383,28618979,3220
Keguro,2797,131,9263,90038,17858853778,97.55,107544,134358857341,23287726,3576
SirPingu,2802,20,9260,25416,1869270719,98.54,54311,27580884441,5907292,1243
Shad0w332,2795,136,9264,56963,11850925310,98.36,82007,95702675293,13106507,3218
Shinobu,2803,540,9258,66985,12520537103,98.73,100000,83139053543,16650830,3150
MeshVI,2799,2,9261,114897,20004799377,98.64,158881,129244081193,25869970,4058
Skybee,2801,91,9261,65115,13835279508,97.57,64966,78158725403,16933453,2024
innocentmercy,2798,137,9262,109702,25972602332,97.83,122204,166936563652,26949334,2413
Bloody,2808,23,9255,96925,12343935349,98.26,164715,117659549911,19434514,3589
ondines,2809,138,9254,58270,26531159377,99.04,62399,146671305400,14534849,4174
Jack_Wang_,2812,50,9256,55962,32622093756,98.89,53247,170610632162,14742253,6633
Yamiezi,2806,21,9258,55304,18335463611,98.98,60168,138071457346,14573752,4455
Ontoryran,2816,196,9251,60878,34151541525,98.69,50830,150712442853,15469127,5004
momura,2810,53,9253,34496,10327036789,98.68,46006,75222009870,8223030,3588
triiiiiple,2813,10,9253,73796,14260091203,97.93,86352,86491712846,17651624,3168
Flowek,2811,139,9252,51489,16740445517,96.92,70692,95599603220,13221726,3154
bobbybenny12,2813,541,9255,42600,12376576457,97.78,52652,43383509581,10483732,1940
nudenjigget,2806,132,9257,99094,67004304396,98.92,56824,297418861961,24664114,5213
Pokt,2815,10,9250,56019,4267360863,98.25,77344,60962784289,14040331,1814
_Ashen_,2813,129,9251,44383,14158740377,98.60,49213,88695722559,10132137,4310
Krandino,2817,543,9249,41420,13668629255,98.41,58483,59492053309,10503795,5626
spaceman,2812,19,9251,44195,21337581163,98.75,44613,108438090720,11211123,4290
Apoxe,2818,544,9249,51471,11079732127,99.06,53622,103867890911,13589746,3217
redbaby,2829,130,9248,51249,9655343502,98.90,95184,67713136913,11812376,3002
Sakurai Momoka,2821,108,9248,75898,43124083656,98.78,80511,207743654839,20135258,5086
ponaar,2821,140,9251,123568,25907150256,97.94,163695,133424820366,31458640,2612
Haydosu,2819,88,9249,56816,41492019292,99.04,43023,176589768150,14194970,5256
module,2824,542,9250,55219,7066044764,98.31,96226,68941202269,14484054,1779
Taps,2826,545,9246,54256,12043697043,98.84,73352,76975953508,12597671,4206
Shinosky,2827,546,9245,52585,11734926493,97.54,85321,63819734096,12518478,4588
Yashino,2829,547,9245,49524,13205686418,98.63,60091,81072613486,11405576,2857
henpai472,2825,197,9246,90729,26064446941,98.36,106727,158850455754,20151461,3172
MhliA,2831,109,9245,86180,38200735997,98.00,93977,254209444560,20942515,4508
dredlex,2831,89,9244,44621,9763726691,97.15,63644,51428074887,11399489,2643
v1cks,2832,198,9245,61577,12450037857,97.71,101869,81092786023,13737632,3304
-ManFan,2832,51,9244,45170,9890630718,97.71,73525,83088361770,10215077,4309
No_cs,2829,1,9247,43821,17198645974,97.70,60950,107675661949,12610588,4217
Virgo,2822,29,9248,162246,173323800963,98.76,149013,309367878242,29217493,8962
ItWiStNiPpLeSv2,2838,131,9243,97816,74223457220,99.09,89460,333983153611,27640704,5242
Leftie,2848,9,9239,143048,86010140105,99.61,143307,359905405394,35571787,4593
Ayi,2838,548,9241,89771,20522077214,97.31,121279,101081871693,19820922,3415
Sweedy,2842,550,9240,53191,14845791555,98.27,75083,86662738990,12877112,3588
Brainage,2836,90,9243,51870,9453994291,98.26,54932,50703308428,15346172,2537
dokitori,2840,88,9243,23696,6759994280,95.64,27188,25840903407,6207851,1867
-Burn-,2839,110,9241,47955,15269563020,99.59,56019,99291161721,11564257,3868
Alexc99xd,2845,549,9241,62930,29355476765,98.22,64359,232977728423,17411444,5147
thereal99gamer,2833,87,9243,42110,9341971850,97.84,60054,56970375801,10202942,2434
tyty5180,2841,21,9240,77515,37276166272,98.31,97221,209758818675,19819492,4217
Tosino Kyoko,2849,157,9236,53089,20997235845,98.69,63876,141350503943,15474656,5080
Aotoleen,2855,111,9234,107826,32366215538,97.86,124902,204847188794,28489911,3301
Poptartnyan,2852,551,9234,56992,12288122025,98.30,78665,106893609471,14095125,2362
DeSignwA,2848,54,9238,66315,33078580357,97.69,96258,151017718384,15706195,5166
GoriIIa,2851,91,9236,51510,10459596141,97.77,78256,66506027726,12167659,1982
iToxicShadow,2847,4,9236,54633,15751176888,98.18,74782,102682318856,12768733,3470
a r m,2848,89,9237,31285,5172117132,97.37,35520,33727997272,7906028,1501
[ Skylak3 ],2847,22,9237,75717,8820038455,98.77,107831,100445721048,14325606,2317
gilherme boulos,2854,84,9234,135243,65914983639,98.91,123826,356216751669,38262260,5311
-Nenu-,2850,92,9238,150579,64181853883,98.93,125997,428017153776,39370911,7392
Sotarks Gaming,2857,553,9232,67185,21360434909,98.50,81438,122295510076,17074765,4310
KyoshiDeath,2863,12,9228,62162,22756508618,96.25,77251,140266432704,16315862,3219
- Sketch -,2855,552,9233,85100,24400490234,98.85,91179,170064172393,21373440,3979
Spok,2862,18,9230,126459,22962168631,98.80,197347,163358068403,33395033,1690
C4lox,2858,4,9232,37143,6729736114,96.71,51283,42776241461,8628323,3643
i am speed,2864,133,9228,56953,10063707460,98.08,76880,76814001879,14280857,1997
98acc,2863,46,9229,98995,28872807683,98.59,111440,194250604951,26028908,3041
BOB SHMURDA,2858,39,9232,95540,59500313077,98.74,82587,212456968717,23641490,6271
Neko Mimi,2856,52,9232,96337,35283662373,99.35,118494,245671084766,27220778,4256
EdgyTwitterBoy,2861,23,9229,86563,25831876710,98.59,95399,177084618405,20965579,6912
Chaltier0,2870,112,9225,150787,55236537256,99.43,127138,630312920485,47087575,7753
StinkyCheese_,2869,43,9225,69931,28420202395,97.86,88406,173209485906,16473296,2324
Audiosurfer,2875,47,9224,123185,41371862710,99.30,168165,243780105553,28487509,4732
NekoFunfo,2873,40,9224,76930,33711370539,98.99,90391,169058388631,18425832,8897
Regi,2871,134,9225,47035,27459539078,98.89,47796,121185089762,12021860,6925
Mand,2866,24,9226,62533,23210568823,99.56,82636,122506296714,12230812,4053
Whitekiezi,2870,199,9226,68202,16279898006,97.35,87212,114703593213,17238604,4310
Blackskyline,2867,55,9226,75446,42824497013,98.09,66291,239743574360,24438687,5081
Wanses,2872,4,9225,78622,19327489825,98.13,87124,138730073738,20323156,2826
z980838928,2874,53,9224,70995,45740210158,98.80,65472,266462245306,21604974,4255
Cocaine dog,2882,35,9222,67689,15472313812,98.52,106495,114134494173,15985833,2549
I Emma I,2880,5,9223,41208,30902815378,98.65,29844,148399735273,13102109,5085
xpokn,2876,113,9224,33404,4899329458,95.88,53652,33993914948,7021372,2730
KirbyTwister,2889,30,9217,22733,15845585072,99.04,23339,85994925020,6526234,5853
Shiiraki,2884,19,9221,113408,24441291007,97.70,151876,159732577676,27897536,3405
Miwari,2881,85,9223,82485,32955046040,99.08,91178,261270112069,20702980,4292
Beatrix,2879,200,9223,52039,36110257367,98.91,55925,169360400426,13839501,4312
Tablet Pen,2885,555,9220,33807,3419856229,97.86,55892,39164276501,6441584,2026
Intex,2881,554,9222,61020,39839186278,98.63,70112,121772697377,14528022,5086
Kushper,2882,40,9222,73380,28434963114,98.78,63154,170129554476,20698275,5129
csm,2891,5,9216,21554,4825936150,96.79,34097,37835825821,5388428,3592
KaZuoo,2888,86,9217,54123,22581724748,99.05,46385,114007735390,15329984,4408
Lynx-,2891,22,9216,121321,60236914878,99.50,92798,342006030770,35142628,7267
quorelia,2892,132,9216,45585,19483537663,99.27,55071,94946639991,10076148,3152
THeFox315,2896,13,9208,53034,25995286469,98.35,55867,107615137710,12447257,4133
EatingPanda,2894,133,9213,59097,11750468262,98.27,81099,119608893207,15936117,3683
Polaco,2890,87,9216,87476,26266634418,98.89,120789,167234880301,20423125,3219
alion02,2893,141,9214,34080,17980634903,99.12,37533,79188692680,8116589,3585
chantat on osu,2897,24,9209,57673,20330496576,98.89,76979,108965219410,13431705,7757
sut_son,2895,90,9212,111762,51874311579,99.33,146667,222917336935,25334506,2905
h4nabi,2897,158,9208,76228,16962267708,97.65,86280,116125506270,17682236,2494
eztar,2905,93,9205,41030,8504794373,98.89,55341,54070470553,9362351,2374
HenryBFG,2903,92,9205,57110,7898558965,98.57,93109,87482299452,13528295,3215
waefwerf,2902,20,9207,99696,60138529044,98.73,98450,267730919267,29935398,5085
SowAA,2905,142,9205,70134,26479686803,98.94,89237,166837206693,14662055,4093
-Xistence,2900,91,9207,50898,11182510196,98.07,67713,62814060858,12788229,2509
Normal,2906,114,9205,129085,31747883890,97.69,143289,184277993816,35643287,2152
-YoYo-,2899,11,9207,107398,23487477685,97.30,144131,124087183639,25810953,3360
Chizu-Kun,2898,18,9208,73855,19486246124,98.87,75238,136473921525,17568669,6586
SakaIndy,2908,25,9204,61206,10454112841,97.12,89373,74213918509,14597469,2695
token,2910,134,9205,46680,6249671552,98.20,74610,70943575669,11117584,1919
HaReeee,2910,115,9204,62491,16508906931,98.57,83425,120716177157,15476338,2290
CapoeiraDoMorte,2914,35,9202,103149,32397290669,99.07,136572,188858424140,22064455,6688
Cosgho,2916,1,9201,45401,16408345725,99.19,48770,109893516154,11235804,3571
Rekia,2918,20,9200,60102,11417948691,98.11,75806,90225401223,15751023,3006
AnarK,2913,55,9202,66616,12952544942,97.38,71443,55123678744,18378570,2769
Principe,2913,135,9202,68542,34058779223,98.08,76610,155816784308,17706989,3586
Sjizu,2911,94,9203,58056,14247798822,98.52,83371,122053776918,14688243,4154
Greeen,2916,556,9201,38858,12641771510,97.72,48198,65626209300,9745986,3532
MatchaPizza,2921,56,9199,50073,50036706023,98.54,38397,154658184671,13606433,3582
Satellite,2927,117,9197,63714,73919320405,99.29,54077,301900261911,17726558,4265
Biocode639,2925,559,9198,135003,40597960778,99.16,145262,253300206320,30805222,5871
Shigure chan,2922,116,9199,77746,49067967804,99.03,67865,366844589626,25724470,5086
ThatGayDragon,2919,557,9200,84834,54459537277,99.04,69399,222499850512,24123456,5575
Lowstroy,2930,560,9197,64241,16603555841,98.72,81946,124026318963,15436205,3967
qw1nss,2925,202,9198,71438,20714331933,98.82,79880,124147186633,17618255,3419
ncuh,2920,201,9199,126095,37003957443,99.23,185537,295797738001,28818148,5086
Bedrock,2921,558,9199,38085,9356739603,97.50,46936,48025099339,8575486,4254
marcel7,2926,13,9198,32611,26066570627,99.14,24482,109500837755,8443478,5150
blai10,2932,561,9196,54395,26472340733,98.31,59302,164023502538,15213661,4294
namewithnumber9,2933,22,9195,59858,32033606177,99.19,66541,208120241544,17696952,6508
DT-sama,2934,41,9194,155007,56918842981,98.88,195408,311787641885,40570585,4836
Shunsuke,2930,135,9196,52876,18152882199,98.55,58080,103364128822,14820519,3034
Cien,2938,118,9192,81770,29760788672,98.67,109453,195123643259,23507133,3101
savilju,2931,56,9196,43679,23011127153,98.35,52487,92245223483,11025158,6358
[Trinity],2929,54,9197,77341,45893550832,98.73,85125,227816735593,19910055,4216
meltz,2935,93,9193,103286,19708040464,98.68,161581,211757717459,22365763,4151
sdaiber2,2938,44,9192,75150,16449922683,97.49,93710,105868362977,18840808,2126
Exalow,2937,95,9192,58944,12213753308,98.87,93593,79337447124,12948294,4294
_Verified,2944,10,9188,56644,13373229505,97.42,60259,105114723519,13370841,3038
Hades,2949,562,9183,44754,17923580622,98.35,35610,104439407088,12035668,8341
MunchyChips,2942,136,9189,67011,15854248984,98.72,93501,113946470755,15903241,3220
Kujinn,2939,9,9191,85563,23767127521,98.13,131322,172566712645,20038101,4189
Catman,2941,36,9189,49620,10098368218,98.18,56777,82405550571,12182990,2676
ahegao,2940,57,9189,74038,20183377073,98.68,90463,159360638147,21077723,3106
-Kupo-,2945,39,9188,63974,28318757049,98.30,73346,170779794760,18049219,4167
Piti,2949,6,9184,96536,13272722910,97.79,166535,90952342323,21110507,2211
yNyash72,2948,88,9185,41050,31761086280,97.94,30211,96125019782,9333336,4295
J ],2943,14,9188,49276,21277191663,98.39,54639,135425893268,12833891,4294
Valsora,2951,563,9183,73856,28968267426,98.21,93378,156110385986,18268520,2851
AwesomeBrewski,2952,564,9182,59113,12898620204,98.24,88829,90022858062,13530497,3218
Qetto,2955,119,9181,81749,45517906682,99.44,101045,245722516124,22522948,3589
LirikKun,2958,204,9179,42564,7513289367,98.00,58221,68639395797,8538614,3125
SoyateK,2951,96,9182,79270,42185859660,95.71,69960,221895113770,22718816,5844
Faithhosu,2957,58,9179,52196,15822556898,98.44,48689,90725487281,13356331,4103
Revenge76,2957,203,9179,80623,20937818168,97.74,64749,126151423467,24132097,4171
Terandr,2953,565,9182,136258,75535186778,99.53,118605,318567637227,33375964,4596
Otaku_Uzumaki,2954,566,9182,61489,33788857316,98.05,65048,157493555156,15440409,4150
Imokora,2949,45,9183,46507,27267063326,98.95,40977,94232731299,11503079,4149
Headdesking1,2962,136,9177,71576,39269257181,98.84,65627,206822996722,16648275,5053
RedFoxess,2964,206,9172,86922,19639776437,98.61,87573,111395733702,22776488,4297
LuKzY,2966,137,9172,74358,19497251426,98.37,118532,89023333836,16688962,4544
Sirboks,2964,32,9173,21939,3214811714,96.76,37362,23329630962,6069402,2447
zaoDayo,2968,120,9172,21850,4492898955,94.73,23733,18984321576,5615622,1765
Aox,2961,7,9177,90420,21876792500,97.12,86455,105943765166,23197131,4124
DejviGames,2960,25,9178,65450,15344271891,98.56,100074,115454777838,16604209,4596
rip s,2964,23,9173,33160,10125670704,97.58,41671,48291816185,7544080,2920
Filipuer,2963,143,9174,37007,6130043006,96.90,62993,50182246555,8655711,2026
GunSpike77,2963,205,9173,36597,11676053655,98.45,52851,53384184858,10202627,2204
honry,2968,138,9171,47219,7575902653,98.19,90247,56523015589,12761661,2710
Minkasy,2969,121,9171,41933,16120254399,97.74,55764,63494267150,9878386,2502
Drerrie,2975,42,9169,79207,35736316216,98.41,66249,151865092499,19814878,4327
Kiranelly,2972,208,9170,69367,27039612938,97.48,85185,128426971345,15188766,6668
Pigeons,2967,55,9172,77724,29723470512,96.24,76107,210822394155,21698251,4166
vyynnyy12,2976,89,9170,42919,11446941930,96.72,56772,63048993634,10147596,4083
MatoLUL,2971,12,9170,73381,15681353624,97.88,80149,83453335316,17133843,2819
Haynoru,2977,97,9169,128089,67762423557,99.40,140002,305721359326,33993995,5085
Elasia,2977,159,9168,124659,70459752557,99.17,146791,376237542322,35544471,5165
freed0my,2970,207,9170,71626,7326920723,96.94,106108,67676759326,15234574,4293
YriPlays,2980,569,9168,37903,2925312334,96.83,52804,29624122526,8776285,1524
darkkiller1324,2987,21,9167,60530,18784981231,98.83,73242,74006179994,15319778,2013
TheRealAman,2981,567,9168,49456,28991950919,96.58,26276,105237394972,13969176,3797
Exp0nent,2983,94,9168,89461,31220708980,99.44,76716,260153853862,26765105,4999
sunui,2985,43,9166,85888,27124968513,98.93,99874,202575144949,22821957,3532
Remalia,2987,98,9167,103224,26748686647,98.79,120532,179929450574,24799094,4311
_Delta_,2986,144,9166,29262,2623036061,95.27,55522,22235701385,7718374,1312
Faces,2978,568,9168,52272,9068668831,98.32,77335,60941746209,12365356,3219
Refrum,2982,137,9168,128691,48007822500,98.56,117184,299445872152,33459368,6632
Deazir,2983,1,9167,118270,53469078594,99.04,120707,213901168247,29427075,4289
Gamepro23,2988,570,9165,22804,9331527485,97.92,27553,52804467313,5623625,2185
RafaaHS,2995,90,9163,49790,5486355735,98.41,71598,47130279133,12608929,1531
jorty,2990,26,9165,33281,6438905323,97.99,34318,38054360724,7768130,2292
Loaf,2991,95,9164,57835,22623686968,98.56,48166,95244865833,15510798,3217
Low Low,2994,571,9163,58578,19797920723,98.45,67761,87834861227,14086225,2161
Kren,2995,139,9162,75844,14985697046,98.21,78287,120554564031,19320012,2879
Roman_Pokora,2997,209,9163,99488,39795066908,98.93,117757,176735291055,24424294,4052
king kirby,2991,2,9165,103836,19096031613,95.95,137300,135779530882,26820945,3141
FreshMint,2996,92,9161,80280,15246977630,98.20,108190,128597566742,22141693,3589
Amanda,2988,22,9165,112202,40766147759,98.89,146707,227300062498,28736594,4735
darkyn,3000,573,9161,54488,12076202924,96.27,66909,85413024528,13814944,2615
Sp0rk,3005,576,9159,81442,20647584759,98.85,106091,160168565636,19459126,4295
Nairda_,3001,37,9161,94026,54354983809,99.00,71602,220357198618,24852736,5086
Ancereal,3007,575,9160,76724,10490576253,97.55,82582,59031345104,17142537,2755
Koob,3000,572,9161,128024,63144556620,99.33,91087,328650656252,33591199,3742
Regal,3006,8,9158,65291,24739231617,98.95,65523,199789066111,17981060,5086
Hql_,3001,122,9160,49245,7929092688,98.55,90521,57865765049,11176674,1534
rmanz,3002,574,9160,139518,38037900841,98.28,182752,315818390621,37012364,5086
Prosal,3007,93,9157,141895,29350282370,99.04,190060,197660534543,37631307,2785
step_201064,2998,46,9161,87130,25415921668,98.84,102554,221037611106,26021813,4750
TheBaboucheOMG,3014,99,9154,23855,7250635064,99.04,28244,30747797361,5284488,3101
PowerAge,3014,10,9154,78711,37300102136,99.28,93597,164237433221,19744250,4939
ShubeeOro,3016,140,9151,34934,4728596425,96.73,49988,45257824842,8784022,2266
Boppin,3008,577,9157,76411,29697543363,98.52,75889,178135944281,21657694,4585
404CombNotFound,3011,210,9157,89091,30659885300,98.49,76054,169475865836,23096745,5086
ithgyu,3011,94,9156,71398,31814759615,99.05,60190,175650553841,22844742,5085
Norbi Gierczak,3015,145,9154,93056,40652180633,99.41,95476,237594256761,22986366,5201
Chronophobia,3010,26,9156,19845,12264875039,98.58,24836,50263250399,5213604,3207
Nauvar,3016,40,9154,124905,23901876963,98.08,175482,236402521604,32790299,3521
MimiliaaMyMommy,3017,19,9151,114121,37219001811,98.68,115514,241326953929,28343801,3762
Toilet Player,3030,23,9145,26326,10232491994,97.99,27242,63193393384,6956893,4196
Flrika,3023,160,9150,61615,11927703455,96.84,53541,97519629798,16576907,3674
Redmoss,3026,579,9147,132618,30678559203,98.17,154091,231887831553,32124481,5083
Best459,3021,96,9151,90631,31273311991,96.56,91805,140207989605,22080766,3275
M a t t y,3020,10,9150,83298,6517842829,98.79,144136,83975744091,17478624,2445
_WarGhost_,3021,211,9150,68131,34558424606,98.84,64772,168945929699,16255321,4294
Jongie,3025,47,9149,66523,29780121314,97.77,62574,112349894216,16910387,4126
Hellotomlol225,3018,57,9151,99243,32959349153,98.10,117796,182422941695,28696512,4256
EEEEEEEEEEEEEEE,3027,578,9149,306779,515674224394,99.23,278478,847626472143,68710939,9288
Murakoi,3022,19,9150,101749,32799466796,98.67,91937,230496749733,27099401,4524
Garden,3029,56,9145,127316,279317244590,99.16,85124,679287152940,32679655,9383
raidyhd,3031,212,9144,53305,11537322903,97.98,73619,68371767479,11136791,4182
NoF41l,3033,23,9143,46888,9681433680,98.45,57496,53916756180,10975886,1613
4 Fun Gaymer,3029,580,9145,100258,25332174475,98.18,94378,182611798047,27116463,4295
vdc,3035,48,9143,91866,24163088633,99.17,120275,270709514131,22742239,4850
Criss,3036,41,9142,110259,60356625860,99.00,92737,303955362413,30266822,7031
Kiipuri,3035,59,9142,106811,40863523826,98.75,107148,212772379217,28444438,3692
Stallianer,3032,213,9144,72892,31304755274,99.12,82933,217035082552,18387356,4293
[Misty],3030,141,9145,57536,19690515757,97.11,81851,72930031525,11881642,3349
SansREPZ,3039,36,9141,52417,8456503143,97.84,99934,60490727579,12285410,3705
Ariu,3042,100,9141,114763,66392834325,99.10,77133,426882138766,33462165,4592
kTN,3040,214,9140,126475,36124417700,98.84,149185,293520777267,30734817,6793
-Abdul,3038,42,9141,64097,10494552489,99.27,100471,98821442481,13339755,4169
Xepei,3046,60,9137,110222,23974006783,98.24,99473,205273640523,31175206,3165
Ducks,3043,581,9138,104165,26234705255,97.83,150607,172025794287,24064995,3161
ToyBreak,3041,91,9140,77465,12678336421,97.75,128374,108224045302,17988583,4080
Chyruti,3047,96,9138,21845,4610736527,97.38,24425,35522348044,5861792,2877
-LeV4ik,3042,31,9138,47214,23178513862,98.98,51274,127185811184,11180452,4309
Kano,3044,95,9138,143491,54693822236,99.32,135657,310095467687,39639811,5187
Penguin UwU,3045,142,9138,62404,22684211707,99.76,80327,125615506880,14094310,3533
WhyV,3047,38,9137,87074,14070543012,97.45,100794,131124880378,22000672,2060
darkmmon,3053,58,9134,83175,37220758754,96.91,79813,186730758820,20966968,4311
Daffy,3048,34,9136,48362,23282080812,99.06,50775,151680329654,12892735,4295
Alternator,3049,143,9135,55864,21303769539,96.65,68582,95404652062,13412821,3877
[Kaffu Chile],3055,57,9134,107455,34719467113,98.84,147651,226078903405,26867048,5915
Cinia Pacifica,3053,161,9134,51774,48876182326,98.70,63928,280694641888,17759477,3515
Deezy,3050,215,9135,118995,40197252161,99.01,121536,325593535085,28109824,4587
chaotic_turtle,3058,39,9134,68395,28831877059,98.87,59417,146197502666,18617444,4283
GeminiGeminii,3054,97,9134,69520,37043048165,98.78,78254,168714716560,14515998,7757
Chiharu,3056,24,9134,128413,35628933459,99.33,148549,280495256762,31353197,3292
Stenkyke,3058,12,9133,39764,21338775842,98.39,41514,104388314078,10165752,4312
RafaelXDP,3070,92,9129,82285,39629122081,98.59,78284,185051427745,20485981,7753
domplayer,3060,138,9133,153432,94110682156,99.24,172480,320733386425,31848443,4591
HIKARI-Fran,3065,58,9130,52218,52624220488,98.47,42947,142399797029,14425016,3103
Sogari,3059,24,9133,101206,47212915509,98.60,87026,251514318115,29341173,5086
Listie,3059,98,9133,119213,57908935380,97.92,147646,248106926912,29377429,4591
Firia,3061,35,9132,19944,13549823571,99.42,24694,46102201930,4681765,3690
cd36,3066,21,9131,51593,17047576607,98.69,79906,67455235207,11467053,5187
L e n,3059,1,9133,43109,8804158694,98.37,64216,59482140841,10063968,3532
Rezk,3074,40,9127,73400,24746584498,99.07,68727,141377684903,18292114,4292
cleminiti,3069,101,9129,102609,49068664788,99.08,99670,243574749363,27037133,6298
LilDoc,3068,216,9129,100414,48933453692,98.14,122987,264470555829,25820211,7753
Crai,3072,100,9128,39029,4653178195,98.31,52397,131142542829,13795687,5085
Muuki,3070,61,9128,114953,63872841830,98.73,125969,353702744080,29934054,4718
HifumiBest,3073,99,9129,39438,7908204385,97.54,37250,35223518359,10581123,2470
Ifblim,3071,582,9128,59523,16141562657,98.79,104818,64061239007,11397832,3352
Azir Lane,3073,33,9127,75332,20010919659,98.99,67366,161485230174,19300754,5096
Redzy,3079,24,9127,72620,26319041770,98.28,85764,207370818095,18314790,5086
Serra,3069,93,9128,106249,30891611462,98.12,145004,208869890843,25033694,7359
NotHans,3087,37,9124,93007,29978352811,98.44,135359,200655066863,24220831,3945
Moboi,3086,217,9124,68729,21252147260,99.05,77332,132369579620,16562236,4182
Ilormo,3078,4,9126,57346,10411411895,98.60,77032,74571602666,11974754,1768
kangarang,3081,144,9125,43855,25609174448,97.80,35947,79793115625,10879599,3618
Flosake,3086,139,9123,77315,31140295059,98.90,70053,197119703108,25651748,4293
Abran,3085,24,9123,60641,21429384414,98.66,84019,99559538266,13251681,4161
-Solar-,3082,583,9125,52520,19578909499,98.32,47143,187438193840,13680549,7340
Checha,3080,94,9127,72605,14748116727,100.00,122312,82668846865,13628054,5187
kaenen,3088,146,9123,71089,7848595863,98.72,115073,79508770806,17113619,4283
-Chiru-,3079,44,9125,75909,15274973936,98.27,86619,105168606049,19618265,1828
The-_-Pheonix,3089,40,9121,26917,4211929724,98.06,46848,34836923121,6400911,2986
zapierdalam,3093,147,9121,34700,6521629496,98.43,54595,39806662254,8154901,2602
YAMAT0,3097,95,9120,70363,9344367367,98.71,85813,90018163153,16559467,1970
Fusion XII,3089,97,9121,31979,13760011176,98.03,40366,51527497931,7669053,4310
Cheezstikz,3094,145,9121,82533,19689124074,97.43,102939,132217673479,20305202,3857
Ace4896,3092,101,9121,72158,58889417644,99.53,52845,309324412024,22260531,4304
-Ducky,3087,49,9122,77022,27694122449,99.00,65849,202316745576,21544792,4151
Enhu,3097,48,9120,101537,58598082790,99.05,121086,370575284433,31289582,5086
gejutel,3089,21,9121,83372,9295967083,98.77,139404,87017204707,18241625,2012
217,3096,34,9120,32210,6084058449,96.90,50454,39653707004,7995939,2353
FrayLord,3100,22,9119,58564,32163272314,98.98,45425,155511931026,15512690,3549
-Aiden on osu-,3098,584,9119,49084,6276319003,98.00,80414,55570317011,11360034,6996
Shmeeblez,3098,585,9119,120240,20977055488,98.83,156283,190830855533,30577138,4141
Focuss,3104,49,9117,38637,7325616717,97.68,46920,54342277487,9262778,2300
-MRK-,3107,140,9115,99078,40779828744,99.26,89752,206472613559,26183893,7754
Zereliq,3101,44,9118,72286,24544738495,99.13,85413,180405186253,17394557,7260
F12,3102,48,9116,40133,11761697416,96.00,43685,47887040561,10530422,2075
Foxxo,3107,586,9114,60293,35165555149,99.15,51409,193249754471,16683278,7755
Mizurii,3107,102,9116,61127,30399884485,98.55,73717,115784081469,15382459,4148
Tsumetai Tenshi,3106,96,9114,116538,25364743433,98.88,150648,270944134881,29546354,4295
Jani,3112,18,9110,35489,4028204444,97.44,52769,29843873700,8853539,2643
Letor,3110,103,9114,90839,70903135295,99.44,64163,256372112978,23450401,7373
Cawolo,3116,42,9109,101872,38124216714,98.79,121228,229641717903,24936620,4311
SaveMyLife,3113,162,9109,48219,17522498955,98.84,69630,115160304519,13355934,3585
uso,3115,589,9108,39532,10252369990,97.79,46561,61074424224,9434705,4123
Warex,3111,104,9112,103123,48206653522,98.04,105278,202777418008,24911678,6847
Torishimua,3113,587,9109,59247,10523700826,97.36,77331,72863677457,14598277,1954
ZapRekk,3120,218,9107,27794,14423530053,98.50,29861,50791505243,6664338,4559
Celsea,3118,588,9108,128994,32361754865,99.25,178741,302638485693,30234424,4796
Hakurae,3111,146,9110,65988,42390001633,99.36,62449,225404264791,16492664,4295
Saping,3119,163,9106,64226,30356616301,98.41,82215,158099986198,17850358,5393
Cartherine,3126,23,9104,102086,18392245170,98.92,143411,193329387290,20514104,5086
Riobener,3124,220,9103,80423,17176952569,98.60,114569,130751865257,18168212,3218
Vantos,3130,141,9103,66829,32721542334,99.35,83043,159292271899,16727111,4931
Sumo de Laranja,3122,38,9104,113380,56522704677,98.51,106435,243439336711,33580934,6799
Elyxr,3120,591,9107,77998,8352299711,98.10,111872,70523497766,20138606,3151
barny228,3121,219,9104,97931,23821749211,99.10,106917,200772505700,24312706,6157
Galedrifter,3123,102,9104,67072,36767452831,99.56,58073,209043488024,17769063,5154
Dain,3120,592,9105,80912,30370085130,97.33,97481,146658704471,20018796,4212
Homete,3118,590,9107,140021,22442563484,99.20,180233,264153845413,31793974,3921
Sage,3133,593,9101,89324,37579201509,98.62,97246,256855813176,26268965,4061
ElectabuzzZ,3131,221,9098,49650,10937241853,98.56,60207,128315382867,12141838,4295
Sucker for Pain,3127,20,9103,42349,19950069801,97.46,44997,74798164042,10690625,4170
Xifan,3134,103,9096,56774,31699714293,98.92,66138,138577288608,13980045,4180
xNyannn,3130,123,9101,30820,8577214750,97.48,29976,34849755326,8735655,2351
HoshimiyaIchigo,3134,124,9096,53787,23969501432,98.78,47290,162500827312,13830328,4213
Zenvio,3135,97,9096,94645,11879569340,98.17,158232,103170862149,21998476,3193
RinKonri,3137,14,9096,52714,13249430227,98.48,78071,98800076170,13509723,3219
squidman808,3132,594,9097,47292,12300180375,99.26,58324,83905675950,11672525,3588
Diaostrophism,3134,49,9100,82592,49077662744,98.55,72308,219928580203,22671041,4528
Katana_,3145,223,9091,51398,15264884464,98.45,48983,84247776459,12931617,3219
EMVASU,3136,15,9095,92985,33772574025,98.93,79299,234474405002,26750862,5083
932,3144,222,9092,58178,6880427052,98.51,77255,64029883182,14180728,1654
